"","id","text","rating","afinn","lsd","vader","sums"
"316",316,"  These clips are simply annoying. Squeezing the clips to expand is so much work because the rubber cover is too slippery and the clips just keep rolling around inside it.",2,-0.1,-1,-0.103,1.8
"322",322,"  doesn't fit in my Bostitch like I thought it would.  I expected to fill the gun as easily as a stapler.  NOT",2,0.133,1,0.1,1.8
"448",448,"  I am an adult male and my hands are not huge but I found these hemostats very uncomfortable to use because my thumb was painfully tight in the handle. Otherwise they work as advertised.",3,-0.1,-1,-0.873,1.8
"453",453,"  didn't fit even though it was specified as to what to order on our craftsman shop vac. modified to fit",3,0.2,1,0.1,1.8
"636",636,"  This product was perfect for what I needed it for. It stuck well on the door where I used it and was cost efficient.",4,0.1,1,0.765,1.8
"713",713,"  replaced spring missing in driver side door CHevy S10 works best with\nSteck Manufacturing 21910 Car and Light Truck (purchased seperately)",4,0.1,1,0.459,1.8
"995",995,"  I used the grommets to repair a tarp the was missing some of its grommets.  The grommets worked perfectly and repaired the tarp.",5,0.1,1,0.459,1.8
"199",199,"  Hard to use, couldn't even measure",1,-0.2,-1,-0.103,1.794
"404",404,"  base hard to use meter meets my needs",3,-0.2,-1,-0.103,1.794
"469",469,"  About what I expected for the money I payed. Fine for what I wanted to do, but don't expect to do precision mill work with it.",3,0.4,1,0.103,1.794
"492",492,"  craftsmanship was not quite what I expected....but price was good...so they will be good as spares if my wife has another \cleaning \  It is necessary  to have 3 of everything....One to work with daily....a second set to sustain me while she tries to remember where she \put\ the first set....and a third set locked up in my tool box in case she strikes again...",3,0.333,1,0.103,1.794
"905",905,"  I was skeptical and only ordered one to try thinking it would sit in the garage with other bad purchases...\nI cannot believe how much easier it made carrying 4x8 sheets by myself!!  I'm getting another one so we can move drywall around without interrupting someone else's work asking for a hand.",5,-0.467,-0.5,0.396,1.792
"548",548,"  This pair of scissors did not come in a sterile package.  It just seems a little weird.  It was sharp though.",3,-0.4,-1,-0.105,1.79
"477",477,"  Decent spray bottle not great. It does leak.",3,0.2,-0.333,-0.69,1.78
"846",846,"  Perfect! Used this to replace an older brand that was no longer being made. Have been running a/c hard all summer long with no problems. Breaker on this upper level unit tripped daily the previous summer(s). After a little research, I figured the old rusted device that was connected was most likely the problem so I bought this to replace and extremely happy the breaker has not tripped all summer.",5,-0.029,-0.2,0.689,1.778
"408",408,"  I remember using these for months & months without problems. Now, recently I've noticed the heads coming lose, pinching my lips. I'm using these with the OralB that vibrates back & forth, maybe that causes it...?",3,-0.4,-1,-0.113,1.774
"546",546,"  Be very careful, the slightest but of presure and it will break.",3,0.4,1,0.115,1.77
"661",661,"  This was easy to put together, and it was easy to fill with hot water and the enclosed cleaning solution.  It sucks up the water thoroughly (not leaving it soggy wet) and it cleaned the carpets really well.  It only has the one tank where you mix the hot water and the cleaning solution together, but the tank is large enough to finish an entire room (where we previously have had to refill once or twice to finish our living room).  The brushes seem to work really well and you could see where you had run the machine over the carpet, and where you had not.  This helped make the carpet feel softer after the entire process was done.  We vacuum the carpet, run the shampoo over the carpet with the cleaning solution, and then using a tank of just hot water, run the machine one more time, let the carpet dry and then vacuum.  It looks great when it's done, and since it sucks up the water really well it dries quicker than other machines we have used.  The cord did not get hot during use.  It is a simple, sturdy carpet cleaner with no bells or whistles, but does exactly as advertised.",4,0.06,0.733,0.943,1.766
"51",51,"  Not really suited for their intended purpose.  The problem is that they fit too loosely over the male fittings on the ends of 2.5-inch shop vac hoses.  I tried this with every 2.5-inch hose that I have, and found that, in every case, the hoses keep disconnecting from these couplers with the slightest motion or tug on the hoses, for instance, while vacuuming my garage floor.  Don't waste your time with these.",1,-0.133,-0.6,0.281,1.762
"23",23,"  To me a spray bottle has three functions:  1.  Hold liquids. 2.  Spray. 3.  Don't leak.\n\nThese bottles leak.  If you shake them, whatever is in the bottle will be on your hands. Leaks at the seal where the sprayer screws on.\n\nI tested all three and they all leak. I had a couple of spare sprayers that I bought for another application and transferred my solution to one of them. No leaks.",1,-0.12,-1,-0.452,1.76
"13",13,"  received wrong size and wrong color.\nI will not recommend this",1,-0.133,-1,-0.808,1.734
"40",40,"  Wanted to use it as a finger goni but the way it's made prevented it from measuring certain flexion/extension of some fingers well due to rounded end. I don't recommend this particular goni.",1,0.133,1,0.419,1.734
"193",193,"  Post popper doesn't fit in this base. Not effective.",1,0.3,0,-0.567,1.734
"163",163,"  I bought the O'Berry 3233 Squeeeek No More Floor Kit to use with these screws.  I used as directed and had NO positive results.  I did locate the joists properly and I know I positively hit each one.  I must have used at least 125 screws in a 5' x 6' area with all the squeeks  remaining.",1,0.1,0.2,-0.666,1.732
"744",744,"  We have a couple of dogs. Small dogs. And we have hardwood floors. You can probably guess what I'm going to say.\n\nYep, the dogs are about as trained as a circus monkey at a beauty salon. That is to say...hardly. So the accidents are numerous. As I was concerned they'd damage our new hardwoods (about 2k sq ft of them) I put down Bona Polish. Now, I read all the negative reviews about Bona Polish but I figured it'd be better to have that get damaged than the wood floor.\n\nSure enough the dogs pee on the floor, we wipe it up, it leaves a cloudy patch. Not a \stain\ but more like a spot where the pee and the bona mixed to create a thin haze. You can't just wax over the spot either.\n\nSo I read a review that said to use the Bona stripper and this little guy. Incidentally my wife read that Windex will work in lieu of the stripper.\n\nI ordered and when it arrived we tried it out.\n\nAssembly was easy\nQuality is about what you'd expect from a $100 floor scrubber. It just feels cheap. (The only reason I'm marking down 1 star)\nInstructions? Thin. One page. Fortunately I've used floor cleaners before so I knew you just put the pads against the brushes...you don't remove the brushes and attach the pads.\n\nWe sprayed some Windex on a cloudy patch, waited a minute, then ran the scrubber over it and wiped up the liquid with a towel. A perfectly dull area was left behind but there was no sign of the spot.\n\nWe applied the Bona High gloss polish and had success! The spot was gone.\n\nWe hurriedly did the rest of the spots and other areas in the house where the Bona wasn't looking right and experienced equal success.\n\nSummary: if all you have is one or two small patches you can probably get by with just a green scrubby and Windex but the scrubber made short work of all that we had to do. I am currently planning on giving all my floors a quickly spritz and once over with the scrubber to help keep the Bona from building up. I figure about once every couple of years should be good.\n\nNote: when you run the scrubber new it puts off a decidedly \electrical equipment\ smell. I can't put my finger on it but it wasn't unpleasant. if you aren't expecting it you might be concerned. The unit didn't get hot or burst into flames so I'm going to assume the smell is normal. Just FYI.",4,0.108,0.2,0.974,1.732
"92",92,"  I received a bag with an invoice in it but no handle.  There weren't any holes in it.  I'd be more irate if it wasn't cheap.  I think it was due to someone having a case of cranium rectal inversion.",1,-0.4,0,-0.862,1.724
"771",771,"  Great sprayer bottles for every day use.  I've put a variety of things in them and get a nice spray from them.  Haven't clogged or broken after a year of intermittent use.",4,0.333,0,0.857,1.714
"807",807,"  This thing is God's gift to anyone doing some moving. Two people can lift something with these straps that would normally take 4-5 people to lift.\n\nIt's pretty easy to get the hang of how they work, and man does it work wonders. I was lifting refrigerators and washer/dryer units no problem with these straps.\n\nOnly thing I wish they had was a little more padding around the shoulder straps, but aside from that no complaints.",5,0.029,0,0.854,1.708
"343",343,"  Says \4-6D\, but does NOT fit in the newly purchased 5D maglite I JUST ordered.  The collar that screws the bulb down has a hole, and this bulb does not nearly fit in that hole.  Returned.  Should have better instructions or selection criteria to avoid this issue.",2,0.15,-0.2,-0.698,1.696
"181",181,"  Bought this under the assumption that because the model number hadn't changed that the specifications in the image also didn't change. What arrived was not what I expected. The inner diameters have different values than a previous version. Unfortunately, the one I needed is no longer included in the product.",1,-0.2,-1,-0.153,1.694
"173",173,"  The ring around the circumference makes the replacement bulb not fit. There was another design pictured when I bought this that would've fit, but the one pictured with this review doesn't fit a 4 D cell Mag lite. Very disappointed.",1,0.05,0,-0.794,1.688
