"","id","text","rating","afinn","lsd","vader","sums"
"821",821,"Please, let me begin by saying just how much I appreciated the AMAZING, ASTOUNDING illustrations within this book. WOW. However, while I truly appreciated the message of remembrance this book exemplified, I do not believe that I would be comfortable reading this book to children during a read aloud or program at the library. That being said, on a personal note, I would not mind reading this to family members. 
 +Book 
 ?List",4,0.514,1,0.981,0.972
"464",464,"This book has beautiful lithograph illustrations done by the always highly-skilled Ruth Chrisman Gannett, and the style of language employed by author Carolyn Sherwin Bailey is equally beautiful. The style of the story is highly unusual, and very different from what I was expecting, but it will make a good read for all sorts of people for a long time to come. I would not have given Miss Hickory the Newbery Medal in 1947 (in deference to the amazing ""The Wonderful Year"" by Nancy Barnes), but I did like reading it.",2,0.5,0.75,0.982,0.964
"825",825,"What a fun storybook! A little boy has the chicken pox and his grandparents are taking care of him. His grandmother knows the 'tall tales' Grandpa can say and try and keep him at 'check' but all the while Grandpa starts a story to help keep the boys mind off the itch. This story he tells is about an octopus and it then comes into the bathtub where the little boy is! Then Grandpa clothes and all jumps in the tub with him to 'rescue' him... We enjoyed reading this book. Illustrations were good as well.",4,0.52,1,0.974,0.96
"286",286,"I don't like koala and I don't like this book. It was a little too creepy and stalker like for me (reminded me of the Chuckie doll). I will have to tag one of my favorite librarians Monica because she loves books that I hate! :)",1,0.2,0.25,0.678,0.956
"494",494,"A gardener changes the trees in a small town at night and excites the town including an orphan.",2,0,0,0.477,0.954
"258",258,"Ugh, this book lost me ... it was a good idea but it just kept going and going as it went the story got more convoluted. Plus the ending did not work for me! The title sets up the ending but it still fell flat. It is suppose to be a humorous book but not for this little red hen. BTW what is up with animals going cross species lately?",1,0.133,0,0.475,0.95
"691",691,"I quickly read this one to see how the story and coding worked together, and was actually impressed. At least for this first book, the coding was explained well, and didn't seem like it would put anyone off. (I enjoyed Secret Coders by Gene Luen Yang, but confess that I let some of the coding how-to go over my head, rather than try to figure it out.) This is a story about beginning coding, new friendship, old friendships, family and a mystery, and it is very well done. Also features a diverse cast of characters. Recommended.",4,0.467,0.75,0.941,0.948
"883",883,"By far, this is the most useful baby food book I've found. It's got super simple recipes, great tips on how to get even the most finicky toddler to eat right, and the tone is friendly. The spiral binding is a winner, too - just laid it flat on the counter while prepping food, or on the table if I wanted to read it while feeding the baby. Definitely recommended for all moms.",5,0.533,0.5,0.971,0.942
"587",587,"This selection of poems is by Nick Cannon who gives credit to Shel Silverstein for inspiration. While I thought some of the poems were good - inspirational or clever I found many of them to be hoo-hum. Most followed an ab ab rhyme scheme which can get quite monotonous over time. I wasn't overly impressed. That being said...I did purchase the book and it will be in the library. The kids may like it more than I did.",3,0.467,0.556,0.934,0.934
"729",729,"This book incorporates dance terms, French words, and active verbs into a story about Maya. I found the language endearing and fun, but when the narrator (Maya's friend) was revealed I was disappointed in the overt message.",4,0.2,0.667,0.485,0.934
"16",16,"I found the grainy pictures off putting, but the pages were nice and big, so it could be a fun rhyming read aloud for pre-k.",0,0.533,1,0.846,0.934
"63",63,"This is a sweet story with s great message. You can be friends despite your differences. Oh, and the illustrations are beautiful!",0,0.533,1,0.937,0.934
"360",360,"The Count has always been one of my favourite Sesame Street characters. It was awesome to read one of these books featuring him, but I feel like the other books in the series made better use of their featured characters.",2,0.533,1,0.864,0.934
"462",462,"Didn't care for this at all. My son wanted me to read it. He thought it was great and for some reason he thought I would love it. I didn't.",2,0.533,1,0.77,0.934
"485",485,"Auf ""Hallo Leben, horst du mich?"" bin ich gestossen, weil das Buch laut Verlag besonders Leser von John Green ansprechen soll. Da ich ein grosser Fan von John Green bin, hatte ich deshalb enorm hohe Erwartungen an die Geschichte und muss sagen, dass ich letztendlich doch enttauscht wurde. 
 Zwar ist die Geschichte an sich nicht schlecht, mir allerdings viel zu einfach gehalten. Laut Verlag ist das Buch fur Leser ab 12 Jahren geeignet, hier hatte ich jedoch vermehrt das Gefuhl, als ware es eher ein Kinder- statt ein Jugendbuch, denn der Autor besitzt einen sehr einfach gehaltenen Schreibstil, der doch insgesamt sehr anspruchslos ist. Die Geschichte liest sich zwar an sich leicht und flussig, aber dennoch habe ich mir hier auch aufgrund der Thematik mehr Anspruch gewunscht. 
 Die Geschichte ist dabei schnell erzahlt: Der 11-jahrige Alex ist oftmals sehr allein, da seine Mutter krank ist und sich nicht um ihn kummern kann. Dabei kommt ihm die Idee, dass er seinen iPod ins Weltall schiessen mochte, um Aliens die Erde zu erklaren. Zusammen mit seinem Hund Carl begibt er sich auf eine Reise, um an einer Convention teilzunehmen, bei denen Menschen zusammentreffen, die ebenfalls grosses Interesse an dem Weltall haben. Dass er dabei auf die verschiedensten Menschen trifft und die ein oder andere Freundschaft schliesst, bleibt dabei auch nicht aus. 
 An sich ist die Grundidee des Autors nicht schlecht, allerdings konnte mich die Umsetzung nur wenig begeistern, da mir oftmals der Anspruch und die Tiefe gefehlt hat, die das Buch bitter notig gehabt hatte. Alex wirkt mit seinen elf Jahren oftmals sehr unreif und ich hatte stellenweise das Gefuhl, als ware er deutlich junger, was die Geschichte fur mich unglaubwurdig machte. Selbiges gilt leider auch fur alle anderen Figuren, die fur mich bis zum Schluss unnahbar blieben. 
 Das Cover ist dagegen wunderschon und hat mich direkt angesprochen, sodass ich neugierig wurde und mehr erfahren wollte. Gleiches gilt auch fur die Kurzbeschreibung, die sehr gelungen ist und aus der man das Beste herausgeholt hat. Sehr schade, dass das Buch letztendlich nicht mithalten konnte. 
 Kurz gesagt: ""Hallo Leben, horst du mich?"" hatte so gut sein konnen, allerdings hat mir der oftmals viel zu anspruchslose Schreibstil und die unnahbar, stellenweise unreifen Figuren, die Geschichte kaputt gemacht, sodass ich leider nicht begeistert bin und somit auch keine Leseempfehlung aussprechen kann.",2,-0.533,-1,-0.998,0.934
